tweet_id,customer_text,historical_reply
1470773,Arriving by 8pm...then suddenly by the 4th...seriously?! @115821,"@461384 So sorry about that delay, Natalie! Who's the carrier for this order? You can check here: https://t.co/Y5jpI9gRhE ^BL"
180032,@115850 needs to find a better way to make money than looting the customer,"@158372 Not something we want you to experience. Kindly let us know, how can we make things better for you. ^CB"
380154,"@AmazonHelp Of course. They said we'll ""investigate"" the matter. What investigation?",@206174 Kindly revert on the email you've received from us for further assistance. ^AG
31361,@115821 @1145 @AmazonHelp You have not responded to your customer yet. @122869,@122912 I'm sorry to hear that. Have you tried reporting this to our support team here: https://t.co/vlvfJr4nN9 ? ^NK
2571777,@115821 @AmazonHelp 2 day shipping huh? https://t.co/S8Iz9ZiRCh,"@390258 Two-day Shipping refers to transit time, in business days. You can learn more shipping benefits here: https://t.co/nlgZROmNoL ^LB"
76005,"@AmazonHelp eu vou na portaria antes para saber se chegou ou não, aí qualquer coisa eu mando um e-mail","@133012 Ta bom, nós avisa! ^DA"
191824,poucos emails me deixam tão feliz quando os de confirmação de envio da @117086 &lt;3,@161076 Olá ferrantista! Fala para a gente o que você comprou? ^JJ
2528264,"@AmazonHelp I didn't get any cancellation email, attached a screenshot of the last email which I got regarding my order. There were multiple reasons mentioned in that which blames issues in your system. https://t.co/F57oNFpNEF",@665478 We understand your order was cancelled due to unknown reasons. Let us investigate this further and help assist. Kindly fill in your details here https://t.co/KnBbSsruOz and we'll reach out to you for assistance. ^VM
671275,Somehow @117093 didn’t process my order so no thanksgiving for me tomorrow. I was so looking forward to beer can chicken and stuffing,@280148 I'm terribly sorry to hear about this trouble. Did you get an e-mail confirming the order was placed? ^RR
590032,@120533 #FLAG For real? L'humour que peuvent avoir les filles de 10 ans est effrayant.... https://t.co/U8cQtk81Q6,"@259510 Bonjour, merci de nous l'avoir signalé. Nous ne manquerons pas de remonter cela au département concerné. ^FA"
317884,"@AmazonHelp Morning! I arranged to drop a product in an Amazon locker, having requested a replacement through the site, but I got this. Any ideas? https://t.co/8mNvArTOSP",@191859 contact us here:  https://t.co/JzP7hlA23B we'll help you out. ^AS
2093898,"When you sign up for @115821 Prime with no issues, but then @119038 Prime won't work despite New Zealand being listed.... https://t.co/Zb2izKNtqQ","@618694 I'm sorry for the issues linking your account! For assistance, please contact us here: https://t.co/YmQ92wTPh1 ^WT"
1037170,Commande toujours pas reçue + service clients déplorable 😠😡@120533,"@365357 Bonjour Gabrielle, je suis désolée d'apprendre cela. Rencontrez-vous un souci de livraison avec une commande en cours actuellement ? ^SB"
1731187,"¿Me llegará algún día mi BR de ""Café Society""? Iba a llegar el viernes y aquí estamos esperando tres días seguidos. @116928 @130709","@523077 Lamento el atraso Àngel, ¿has entrado en contacto con el transportista respecto a dicha entrega? ^AZ"
2879553,"@AmazonHelp Yeah , I have provided",@227509 Thanks for confirming. You will receive an email in response to the details you shared. Kindly check your emails. ^NR
1060417,@AmazonHelp Thanks it was .co.uk,@370368 Thanks for confirming! Please get in touch with us here: https://t.co/JzP7hlA23B so we can discuss options. ^BG
1108152,"@AmazonHelp Il est marqué “retour en cours” 
Sachez que dans le sms de réception de Chronopost j’avais jusqu’au 10/11 pour le récupérer !","@381540 Afin de vérifier votre dossier, je vous prie de remplir le formulaire suivant via un PC : https://t.co/HtUowg2UGX ^MA"
1731412,@AmazonHelp J’ai besoin de votre aide svp,"@523128 Bonsoir, en quoi puis-je vous aider?^FT"
1245822,@412268 @351627 @115850 @115850 is not refunding my money I had returned the order which was cheap quality,@412267 That's unusual. Let us check this out for you. Please reach us via https://t.co/r8OjOjMdND and we'll look into this for you. ^VM
2719455,@118919 My account got debited yesterday with some amount no clarification from your side. There is no response from your customer care team as well.,"@763163 Sorry to know you have an unknown charge. I'd like to take a closer look into this, please share your details on the link here: https://t.co/GIJyeYqKE0 and I'll get back to you soon. ^PS"
622382,Keeping busy so Gamma can cook! Thanks Amazon for great boxes. This train is almost ready to leave the station. #Amazon #AmazonPrime  #grateful https://t.co/Xa2oC18CYN,@267730 Choo!! Choo!! They must love trains cause that's an AWESOME train! ^SC
2697193,"@115830 totally unacceptable that my delivery today was left out on our front door, in plain sight whilst we weren’t home. This isn’t the first time this has happened. Something needs to be done about this issue!","@757892 This isn't the kind of experience we want you to have, Anthony! I'd like us to look into this with you and submit carrier feedback on your behalf. Please reach out to us here: https://t.co/JzP7hlA23B ^WT"
2975462,"Amazonがこのような文章を送るだろうか？不自然な日本語は詐欺サイトなのでしょう。
お気をつけあそばせ！ https://t.co/hEmLXtiDVZ",@820605 当サイトの名を騙るフィッシングや架空請求詐欺が増えております。そのようなメールに記載されているURLはクリックしないようお気を付けください。Eメールの見分け方については、こちらをご参照ください。https://t.co/r6R7EU9RIb YM
586899,@115850 please add #UPI  in your payment options. It'll be very helpful for buyers.,"@258593 Thanks for your insight on this, we'll be sure to review your comments internally as a feedback. ^YP"
1043220,"@AmazonHelp Visit was promised today at 11,but none responded..",@366695 Please report this to our support team here: https://t.co/vlvfJr4nN9 and keep us posted of their resolution. ^HA
1387704,Norwich is twenty one miles is it coming by foot ? @115830  already raised with customer service shabby at best @AmazonHelp https://t.co/Ap7dGfSPF9,@299169 Apologies Kenny. When in touch what was advised? ^TP
1146965,@AmazonHelp bonjour je n’ai plus accès à mon compte !!!,"@389945 Bonjour, est-ce que vous recevez un message d'erreur lorsque vous essayez de vous connecter sur votre compte ? ^AR"
1081438,@AmazonHelp I didn't speak with you ever before. I'm not finding it helpful now!,"@374548 We'd love to help troubleshoot in real-time, you can request for us to phone you here: https://t.co/qk2MKUgaBw ^KL"
347373,"@AmazonHelp thanks a lot, u can check my tweets to jeffbezos &amp; emails &amp; other phone communications. Just refund &amp; compensate, close it @115851","@190746 As this is a social media platform, we can't view your account details. Hence, please share your details from the link above.^HR"
2308346,@AmazonHelp No one contacted me for further steps. Is this the way you keep your customers in dark. Just by replying to my tweet will not solve my problem. #ecommerce #cheating #CustomerService #customer #Amazon #AmazonIndia,@669577 I've checked and see that we haven't received your details. Please share your details using the link provided earlier and we'll help you with this. ^AS
1886043,@AmazonHelp Looks like the mobile version would not cancel my order. I loaded a desktop view and that worked just fine. I tried the mobile a few times,@167740 Have you tried uninstalling and reinstalling your app? ^AC
353187,@AmazonHelp “guaranteed” delivery was Yesterday- have to wait until Tuesday now,@199972 Please keep us posted on the delivery status. We want to make sure your package arrives within the new delivery window. ^MJ
1507947,"@122232 I paid @115830 to get my stuff delivered by 1pm today because I needed it for a charity event this weekend, @122232 bringing their A game","@469995 Hi, sorry to hear that, please report the delay to us here: https://t.co/JzP7hlA23B. ^JJ"
4952,@116875 ¿como puedo trackear si esta próximo a ser entregado un paquete que tiene fecha de hoy? Gracias,"@116874 ¡Hola, Quirino! Lamentamos cualquier confusión generada, ¿te has puesto en contacto con el transportista asignado a la entrega? ^LC"
431148,@115830 bought replacement Kindle frm u using Amazon gift card as part payment. Unbl to activate. You say it’s reported lost/stolen. And?,"@217517 I'm sorry to hear this. Have you had a chance to contact by phone: https://t.co/JzP7hlA23B? If so, what options were given? ^LI"
627765,"Also dad können mir @116316 und @124285 bestimmt erklären.
Ich sitze auf Arbeit. Ca. 60 Minuten von meiner Wohnung entfernt.
Wir konnte mir das Paket persönlich übergeben werden? 🤔 https://t.co/92kiqtCv4v","@268677 Hast du bereits in der Sendungsverfolgung auf der DHL Webseite nachgeschaut, ob es mehr Infos dazu gibt? Nachdem du die Sendungsnummer eingetippt hast, gibt es die Option ""Detaillierte Empfänger-Informationen anzeigen"". ^LN"
2152550,Nothing like the delivery guy for @115821 tossing my package out his window in the driveway in the rain and driving away.,@632528 I'm sorry for how your item was delivered! Can you please confirm the carrier? Found here: https://t.co/q4LAMZ3tbE ^AC
2919931,@115851 @115821 a delay 2 days in a row?? https://t.co/ff8UCSOPYO,"@808159 I'm sorry you're having issues with your delivery, Rehan. That's not the type of service we aim to provide. Who's the carrier for the delivery? You can find that info here: https://t.co/PyACxvY8Qo  ^FJ"
2923548,Ayuda @116875 necesito de tu sabiduría https://t.co/1vVWuHfjvI,"@809026 ¡Hola, Adrián! Sin compartir información personal, ¿cómo te podemos ayudar? 😱 ^LC"
1610888,@AmazonHelp I did but the reply came from cs-reply instead of specialists and again the response was canned. @115850,"@332320 If you've received an E-mail from Social media team, please reply to the same for further assistance. ^MO"
2580433,"@AmazonHelp It says ""preparing for shipment"" still.",@731394 Please let us know if your order doesn't arrive by the date we provided in your order confirmation e-mail: https://t.co/I5kDiLeccD. We want to make sure you get your book. ^CL
2320697,@AmazonHelp Yes. PM me if you want details.,"@672567 We're unable to initiate direct messaging, but you can send us a direct message by following the link below. ^JS https://t.co/1XyLaGkcaN"
38163,@AmazonHelp Haven't paid attention to the carrier. But it's been doing it recently..my last 5 purchases or so over the past few weeks.,@124290 That is odd! Let's find out who that carrier is so we can see about getting this sorted: https://t.co/Y5jpI9gRhE ^JZ
136935,@146396 @AmazonHelp Happened to me too! What’s the point of prime anymore! My order took two days to process and then even when I upgraded to one day shipping it’s not here.,"@146886 Hi, we try get the parcels delivered as soon as possible. With the huge increase in orders placed during Black Friday deals week, there can be some situations resulting in the parcel taking a little longer. You can check the tracking here:  https://t.co/aaDyEz1VgE.^BZ"
2070403,@AmazonHelp it doesn't ask me to do this. Is it safe to mak3 the purchase or should I DM pictures to show what I mean? 2/2,"@258289 Great question! To confirm, are you shipping the item to a new address? Please DM us an image, sans personal details. ^ST https://t.co/1XyLaGkcaN"
234235,@AmazonHelp Sí lo he hecho. Pero hay preguntas de clientes respondidas hace años por el propio vendedor y la información en la ficha sigue mal,"@171765 Matteo, por favor reporta lo que indicas con Soporte al Cliente: https://t.co/OjvUxwnzPe. ^DA"
619175,@AmazonHelp Sendo especifico: estou na minha conta brasileira e estou acessando o site brasileiro e vendo a versão e-book do livro em português (inclusive fiz um print screen para verem o que aparece para mim) https://t.co/uxuPgJX0QI,"@266927 Correto, neste caso vamos reportar o erro do site com nossa equipe encarregada. Pelo momento sugiro aguardar ou tentar mais tarde. ^MB"
99859,"@115821 dint get the benefit of cash back offer on 19th nov 2017 purchase of ₹2054, which paid by amezon pay!Order # 402-4299710-3785923","@137866 Could you please help us with the name of the cashback? We'll assist you accordingly. Also, please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^VH"
2166453,@AmazonHelp Is there anything that could be done at this point?,@635841 Have you received an e-mail asking you to send some documents ? ^SM
138963,@AmazonHelp Thanks. Submitted the form.,@124066 You're very welcome! We look forward to assisting your further soon! ^SD
508144,This is BS @115821 or @115817 ! I want my @23197 @236668 tunes! https://t.co/sY6vIj7Myk,@236667 I'm sorry for the frustration! Please let us know if you don't receive your order by 8pm. ^TN
254019,"Bonsoir @115821 je devais recevoir un colis aujourd’hui avant 20h, il est 20h01 et je n’ai toujours rien. Vous cassez les couilles","@176381 Bonsoir, je suis désolée d'apprendre cela, que dit le suivi de votre colis sur le site du transporteur ? ^ Ko"
2565629,"@AmazonHelp We just keep going around in circles. It’s like Groundhog Day!I know the refunds have been processed-that is not the issue.The issue is the money has not gone into my bank, despite it being 10 days ago. No one wants to help! They just keep saying the refunds have been processed!",@523146 Have you spoken to your bank about why the refunds aren't visible when you look at your statement? ^SK
2302567,"@AmazonHelp Great, I was just on hold for 15+ minutes and then they hung up on me.",@410046 I'm sorry to hear your call was disconnected! Please give us another chance to get this straightened out for you. Can you please confirm the original delivery date listed in your confirmation e-mail? ^JS
2881331,"@AmazonHelp picked up an order from amazon locker this morning, box was already open and one item missing..who do i contact to receive my item, it is urgent!","@799508 Hello Nicola! Sorry to hear this, please get in touch with us here: https://t.co/hApLpMlfHN. We'll be glad to help!^CN"
1497261,@115850 this repeated unprofessional behaviour both by your customer service and courier service has to be answered for.,@467636 Apologies for the issues with delivery. Please share your details here: https://t.co/GIJyeYqKE0 &amp; we'll help you further. ^BS
1118018,@115850 hello amazon...will the  price decrease for boat headphone 225 model...i am waiting to order it...#DiwaliOffer,@383799 Stay tuned to the sale and you may find a good deal. ^HA
1575635,"@AmazonHelp Obrigado pela atenção, mas vou esperar até amanhã, porque as vezes a pessoa pode bater aqui. https://t.co/XacnhD9qNU","@253112 Imagina, por favor nos mantenha informados. 😉 ^NB"
1116202,@115830 why do you pack like this? Can't believe you don't have a smaller box. #waste https://t.co/BizSM1XL3a,"@383390 Oh, I'm sorry Alice! Please leave feedback here to help us improve:  https://t.co/fxgZ6hTrFA ^AT"
1850976,@AmazonHelp My product is out for delivery &amp; courier person is asked me to receive product at there place not as per address which is I given.😐😑 Shame,@213988 I see that we've sent you a correspondence. Kindly check the same here: https://t.co/ubzNHWZvL2 ^SG
2531394,"@AmazonHelp I am not talking about only notification. Why you cancel the order twice, I am prime member, you failed to deliver product on time.","@219299 We'd like to check this for you. We've responded to you over DM, kindly check. ^MO"
1435695,@AmazonHelp It says UPS,"@165088 Thanks, could you reach out to us here: https://t.co/hApLpMlfHN we'll help ^AS"
93612,@115850 Kindly support direct cast option on Prime Video ! I am unable to cast #PrimeVideos on @5525 without lag  😐,@136289 We'll ensure to forward your feedback internally for a review. ^MN
327578,HEY @115821 WHERE ARE MY SHOES AND SCALE AND FLOWER HAIR CLIPS?? I DID NOT ORDER 24 PAIRS OF BLACK SOCKS THAT WERE IN THE PACKAGE. 😡,"@194090 Oh no! When you check your order here: https://t.co/Y5jpI9gRhE, do you see a yellow button that says ""Get help with order?"" ^LB"
1409115,"Non so resistere. @117634 ogni giorno, e perfetto. Ma davanti a una copertina rigida, carta fine, segnalibro, cedo. E rileggo rileggo https://t.co/cvbA9iterd","@447529 Il fascino dei libri belli, dentro e fuori, è senza tempo! ^EA"
2755639,"@AmazonHelp it was supposed to be Saturday the 18 but got delayed, tracking showed it out for delivery today but just got another delayed message.","@517966 This isn't what we typically expect! We're truly sorry for the delays. Please, keep us posted, let us know if your order doesn't arrive by the updated delivery date. ^JE"
1432329,".@115833 Can you sort something out, please? when I say ""Play Otis Redding"" it automatically starts playing Kanye f*cking West? 😠",@452591 Sorry to hear this! Have you attempted restarting the device to see if that resolves the issue? ^TH
1223629,"@AmazonHelp Msg for all my friends....#BoycottAmazon 
Cheater company..","@283673 As informed, request you to reply to the email that you've received from our Account specialist. Appreciate your understanding. ^AM"
1318271,@AmazonHelp I asked that when will u release I know that new movies'll be released in prime. Com. Ur answer is completely different from my question,@287450 We do not have an announcement yet. Kindly stay tuned for an update! ^EM
825097,@AmazonHelp Yes.,"@316508 What marketplace is your Prime Video account related to (ie, .com, .mx, etc)? ^JA"
1702182,@AmazonHelp By amazon- your customer services are the most unhelpful,"@222540 When you spoke to us, what information/options were provided? Please, let us know. We're here to help in any way we can! ^JE"
2816369,"@AmazonHelp Buenas noches, tengo un S8 y con el WHQ+ activo me aparece en Amazon Prime contenido UHD, ahora aún teniendo 300 Mbps no me salta en ningún momento esa resolución, ¿Por qué?","@130292 Hola, Francisco. Lamentamos el inconveniente y te recomendamos que por favor revises la sección titulada ""Ultra alta definición (4K o 4 K)"" en el enlace siguiente: https://t.co/vMzFsJeNGf
^CB"
1159328,@117634 I just checked my Kindle app and nothing is different. 🤔,"@392730 We'd like to help, Richard! What device are you using the app on? Please let us know! ^SG"
2176609,"@AmazonHelp It says arriving today, but when I called AMZ Logistics &amp; chatted with customer service, they couldn't guarantee that and said it may even be Friday. The tracker also said yesterday it would arrive by the 8th. It's a preorder I placed in  August, with prime, originally for Nov. 7","@638013 Terribly sorry for the delay, Sean! Unforeseen circumstances could cause delays in the rarest of times. Please keep us posted on that new delivery date, and reach back out to us if it doesn't arrive by then: https://t.co/hApLpMlfHN ^JZ"
1461515,@115821 TELL YOUR DELIVERY DRIVERS TO RING THE DOOR BELL! What the heck is up with leaving a package at the door step without notifying the customer. Ridiculous.,"@459210 Hello Brian! We'd be happy to help with this feedback, but first who's the carrier: https://t.co/Y5jpI9gRhE of this order? ^TM"
1350316,"@AmazonHelp Sie ist erst verspätet wenn sie heute nicht rausgeht, aber dann ist es auch zu spät.😕
Wie lang gehen denn Lieferungen abends bei euch raus?","@434873 Es kann gut sein, dass du heute noch eine Versandbestätigung erhältst. Wir versenden bis spätabends. :) ^SI"
359212,@115850 I can't find this contest on my phone application nor website @amazonhelp https://t.co/C03LFvuTYX,"@201074 Hi, you can find the details for the contest here: https://t.co/wWj6x2HONY kindly take a look. ^MS"
2600839,@AmazonHelp This link just takes me to my orders! Then what?! There’s no option given that makes sense,"@209321 Hi, the link you were given is suppose to take you to the part where you select your issue and then you have a chance to contact us via email, chat or request for us to give you a call:  https://t.co/JzP7hlA23B ^MA"
2950819,@AmazonHelp es un vendedor externo del sitio de uds.,"@814863 En ese caso, es necesario reportar lo sucedido con el vendedor directamente. ¿La compra fue realizada en Amazon USA, Amazon España o en algún otro sitio web? ^KS"
233765,@12131 ICICI Gave me a @115850  gift card RS(100) which is Invalid . is It not a Joke.,@171648 We would advise you to contact the vendor of the Gift Card. Do keep us posted with the outcome. ^CB
2825723,@AmazonHelp No veo el enlace,@787163 ¡Hola Leire! Te paso el enlace con los pasos a seguir: https://t.co/o6ksXYtEaK
717122,@AmazonHelp Amazonのシステムエラーで勝手に返品されたアイテム、すぐに商品用意できるのかできないのかだけはっきりさせて欲しい。用意できないんだったらすぐ店で買うので,"@291684 このたびは、ご迷惑をおかけし申し訳ございません。
本件についてご注文いただいたお客様に後日https://t.co/st4oU5QbhPよりご連絡を行わせていただきますため、そのご連絡をお待ちいただきますようお願いいたします。HM"
2226422,"I love how I entered My Visa Gift card in my @115821 order, and @115821 suspended me. I've been calling to clear things up for the past three days and I am making 0 progress.","@649917 I am very sorry to here this, can I ask have you received an email from our account specialist team? ^GA"
2336785,Amazon支払い番号がこねー,@676107 アマゾンです。お支払番号は商品確保後にお知らせいたします。お届け予定日を目安にお待ちください。なお、ご注文のステータスが出荷準備中の場合は発行済みですので、アカウントサービスのメッセージセンター&gt;その他からご確認が可能です。ET
2400623,@120474 Where should I have listed the name of tickets I bought as a gift during purchase? I had no option when buying.,"@690723 Hi there, Phil! We'd be more than happy to look into this with you here: https://t.co/LcBw8eDX4u ^WJ"
2840416,@AmazonHelp @115850  Worst company and CSR. Ordered instant coupon never received coupon nor the refund after 15 days #403-1080361-1029900,@630069 I'm sorry for the delay. We are working on your issue. I request you to please wait. We'll get back to you with an update. ^NR
3729,@AmazonHelp i reset my password 3 times and it still says incorrect you gotta be shitting me,@116611 I'm sorry for the trouble! Have you tried the steps outlined here? https://t.co/POJ37mWiEk ^LA
1900672,@AmazonHelp すみませんそのようなつもりで言ったのではないのですがわざわざすみません。ありがとうございます。,@566410 とんでもないことでございます。どうぞよろしくお願いいたします。TN
561691,@AmazonHelp I’ve already spoken with someone in customer service - who was of no help until my package is more than 10 days late. We are only at 5 at this point. Shame.,"@251441 I completely understand your frustration! Can you provide us with the latest tracking information, found here:https://t.co/3mOMVRF9aV ^LS"
735671,@AmazonHelp 丁寧にありがとございます,@295987 とんでもないことです。どうぞよろしくお願いいたします。ET
1420476,@AmazonHelp Replied,"@450227 Thanks for the update, we'll check and get back to you at the earliest. ^HA"
1489132,@AmazonHelp And buy them from the states? Is there an indication of what the wait would be from the .co.uk site? (End),"@465875 Hi, this is the link from the .co.uk site https://t.co/ttxqaQ3dRv ^AS"
1507253,"Trains were late today morning. Then first thought popped up in my mind is, oh! same like @115850. Delayed deliveries inspite of promises.",@469813 Looks like you had an issue with delivery. Please elaborate your concern for us to help you better. ^BS
448304,"@AmazonHelp Buenas noches, acabo de enviarlos a la plataforma un e-mail explicándoos todos, de todas formas si es necesario, os mando ahora los datos por MD.","@221202 No es necesario que compartas la información por este medido, cualquier inconveniente con la compañía de transporte lo puedes reportar directamente con Soporte al Cliente mediante el enlace: https://t.co/OjvUxwnzPe
^DB"
2469390,@AmazonHelp I sent them a email,"@706420 Hello Barry! Thanks for contacting us via email. Let us know how you get on!

^JC"
540890,"Well we're not impressed with #AmazonPrime and it's next day delivery drivers. Package supposed to come Friday, said they tried, front door never knocked once, said they'll deliver today high priority before 3pm, never came! #jogon https://t.co/ezfyYjFHlZ",@233267 I'm sorry your package has not yet been delivered! Deliveries are made until 21:00. Please let us know if you have not received your item by then. Thank you. ^AP
1031064,@AmazonHelp Dear Amazon help desk. I got a dummy response unrelated to the issue. Could someone please call me and resolve this asap?,@363978 Kindly revert to our email correspondence with further query on this and we'll be happy to take it over from there. ^AB
1208758,@115850 Who's the winner of last month Iphone 8 quiz @115850 #Amazonindia,@404186 You can check the winners list here: https://t.co/ICRkX2fNTQ once the results are announced. ^AP
2474837,"@amazonhelp N° DE COMMANDE
403-2059726-1373119 impossible d'avoir la facture","@707537 Bonjour, navrée d'apprendre cela. L'avez-vous signalé à notre service client s'il vous plaît? ^SA"
327605,@115850 are you running something called https://t.co/2F6v9vi26j ???? Seems to be spam. Can you please confirm?,"@194098 It's a fake website, please stay away from it. ^HA"
698782,"@AmazonHelp Bst part is 4 users can use it simltnesly on 4 different screens &amp; locations. Ofcourse dat comes at a price, can't compare Netflix to Amazon","@286680 Thank you for your feedback, I've noted your comments and have forwarded your feedback internally. ^SC"
2475926,"@AmazonHelp No, they never get to the house. We're not on satnav so they just give up. Never used to happen when you used a proper courier company; now it's a regular occurrence. Endlessly giving instructions which are never kept on record against our account for future use. V poor",@707774 I can certainly appreciate your frustration Sophie. Did you get in touch using the link ^NV provided? Did we give you a new date to expect the delivery ? ^BZ
1633197,@AmazonHelp I don’t want to have to go the route of having to charge it back. I just want this to work. So give me a solution.,"@499708 We can't access account info w/ Twitter. What options were provided when you spoke with us? Let us know, we're here for you! ^JE"
1645647,@117795 looking for a first time user promo code!,"@502856 Jesse, once you place your items in the cart, you will see on the right a banner for free 2-hour delivery.  I hope this helps ^SY"
348352,@AmazonHelp ordered item on Thurs for prime delivery Fri. Still not here. No notification that it would be late either. Still pending. Help.,"@198930 Sorry to hear that, what's the current status of the tracking: https://t.co/aaDyEz1VgE? ^JJ"
2528848,@AmazonHelp OK .... as u please ur highness!!! I sent details ... Please close this today only ur majesty... https://t.co/d6GXPRdQyK,@177853 We've received your details. We're working on it and we'll get back to you at the earliest. ^SC
1459053,@AmazonHelp Yes I've escalated three times. I don't get a reply.,@458655 When did you last contact us? Have you received an e-mail from our Account Specialist? Be sure to check your junk/spam folder. ^AC
2162372,@AmazonHelp Thanks but I am unable to even get to this screen. I connect to the wifi then it throws the error. Thanks https://t.co/j2H3YhrJ1d,"@634939 Sorry to see that, have you tried unplugging the device and Wi-Fi router to restart and trying the setup again? ^JJ"
1445489,"@115850 need a urgent invitation for amazon echo dot. I have requested it, please provide","@455422 I get the adrenaline rush. We send a limited number of invitations each week to customers, so keep an eye on your inbox. ^NK"
844136,@AmazonHelp The agent was not helpful. Any way you can get additional help? It seems my account was shutdown but for a reason beyond my control.,@320694 I'm sorry to hear this! What information or resources did the agent you spoke with provide? ^MW
1318202,@AmazonHelp Han mandado sms al repartidor para que cumpla la ruta o dejaran paquete en punto Seur. Gracias por ayudarme. Aún estoy esperando a Seur...,"@427868 Marc, por favor mantennos informados. ^HC"
42490,@115830 Keep getting an error message when sending to different delivery addresses in one order? Prime member?,"@125388 I'm sorry for the trouble, Dan! Can you tell us the exact error message you are receiving? We want to help! ^SD"
2682176,@AmazonHelp 2 browsers and the app. None work.,@754524 Hmm. Let's look into this together. Please reach us by phone or chat here: https://t.co/JzP7hlA23B ^AB
2710413,"@AmazonHelp  I have Prime Video. I subscribe to HBO through my cable provider.
Is there a way to access HBO through Prime Video based on that subscription?","@710775 Which device are you using? Most devices have access to HBO GO, which you can sign in to with your cable provider details to access the content. More details here: https://t.co/2dmYLh5MAw ^BH"
1403214,@AmazonHelp 4 días de retraso por parte de @137605 y el producto destrozado https://t.co/tqe9RCJSNY,"@446251 Me apena lo sucedido, Mot. Puedes verificar las opciones disponibles en este caso aquí: https://t.co/q4bM5Hat4C. ^LG"
1258306,"@414843 @116316 Na toll, du bekommst darauf ne Antwort von @116316 und ich warte schon mehrere Tage.","@414994 Hi, oh je :-( Das wollten wir bestimmt nicht! Gibt es noch Klärungsbedarf ? Viel wichtiger...bist du uns böse? :-( ^AK"
546480,"@115821 my boyfriends knife was appearently ""damaged in shipping"" and never showed up at this house, &amp; appearently a refund isn't an option?","@247070 I'm sorry for the troubled with your order! This is never our intent. We're here to help any way we can. Just to clarify, were you given a reason as to why a refund is not an option? ^AL"
2566979,amazon https://t.co/0CLge57QQm my purchased product was sent in flimsy packaging and arrived damaged. I see… https://t.co/6lU7Jubufj,"@728165 Oh no! So sorry for the state your order came in! We are unable to view your account via Twitter to refund or replace the item, however if you contact us here: https://t.co/hApLpMlfHN we will be more than happy to assist you! ^AD"
1953449,@AmazonHelp Done the same,@703819 Thank you. Our team will work on the issue and get in touch with you. ^NS
603152,@AmazonHelp i ordered a torch and selected one day shipping instead of two day but it still shows tuesday instead of monday,"@263273 Hi! One-day shipping refers to transit time, in business days, once shipped. The time of day in which an order was placed affects when the item will be able to be dispatched. Have we missed the delivery date provided at checkout and in your order confirmation e-mail?^CH"
929646,"@115830 hi, I think you might have a packaging issue for *micro* USB’s. https://t.co/N5UVbPLKka",@340566 We're always seeking ways to improve. Please help us by submitting your feedback here: https://t.co/aZpPx1X9oH ^MV
1165654,Hey @AmazonHelp I bought a used textbook for my kids and maybe it missed the quality control step? 🤔 https://t.co/iwv8m6805l,"@340616 Hi! We're sorry to hear that! Please tell us, which site did you buy the book(https://t.co/nUUp5MLhYl, Amazon.es)?^HC"
422526,@AmazonHelp I am unable to buy this product at the quoted price. Please check. https://t.co/GiOfgRfL4Q,@215631 That's odd. Any particular error that your seeing while trying to buy the same? Do keep us posted. ^CB
1028394,@AmazonHelp Be assured. I m not going to buy anything from Amazon anymore,@362769 Sorry for the hassle. Request you to share your details in the link provided to you earlier and we'll help you with this. ^SQ
1242820,@123967 i need to change the address for my package asap cause i accidently had it shipped ti the wrong address from @115821  ..thx,@204205 Hey there! Have you reached out to us to see what options are provided? You can do so here: https://t.co/CYqkdUakWJ  ^GM
1334267,@AmazonHelp Yes. Multiple times. But since 25th Oct I have heard nothing but false promises from your team and incompetence from delivery team's side. https://t.co/5WFBBSQaMu,@431261 Apologies for the ordeal Surbhil. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^HN
179471,"@AmazonHelp Yes i have, but the problem is with all Pre order codes from shops. It seems that the Problem is on @116089 side.","@158274 Ok, get in touch with us, if we could assist you further. ^AV"
122724,"@AmazonHelp Dear Mohammad pls have courtsey to at least speak to the customer,your messages have no value","@143382 I get your concern, Jay. Kindly reply to the correspondence sent by our team. We will definitely review the situation. ^VH"
2131011,Also just got notification that my @115830 parcel couldn’t be delivered cos they tried to deliver to a business address at 7:20pm. Sometimes wonder what the point of prime next day delivery is 🤔,@627184 I'm sorry for the poor delivery experience! Let's look into this together by phone or chat here: https://t.co/JzP7hlA23B ^TG
2794259,"Having trouble with Fire 7 Kids tablet - won't let me allow websites to kids profile, receive error ""Failed to approve the website, please try again"". Raised support ticket, any advice please @AmazonHelp? Seems others online having same issue. https://t.co/Ei9il4JBxq",@779781 I'm sorry for the frustration! We're available to assist. When were you able to contact us last and get this issue escalated through a ticket? ^SJ
2410516,Trying to deal with both @115821 and @118706 at the same time is borderline impossible. Pls get me my package today. Showing up at 9pm last night and not ringing the door bell?? Cmon. @123967 @AmazonHelp https://t.co/1s9yqYEV4Z,@330641 Hello Jason! I'm sorry we missed you on the first attempt. Upon speaking with either us here at Amazon or USPS were we able to get a reattempt put in or a pickup request to move this delivery forward? ^TM
2380825,Amazon music unlimitedが4000万曲ということで、無料体験してみる,"@686465 無料体験にご登録いただきありがとうございます♪
ぜひお楽しみください😊✨ YM"
